Ano,UF,ibge_7,municipio,pib_pc
2020,CE,2311405,Quixeramobim,14474.59
2020,CE,2311504,Quixeré,20554.63
2020,CE,2311603,Redenção,13216.42
2020,CE,2311702,Reriutaba,9707.05
2020,CE,2311801,Russas,13451.37
2020,CE,2311900,Saboeiro,9553.0
2020,CE,2311959,Salitre,8826.75
2020,CE,2312007,Santana do Acaraú,7884.31
2020,CE,2312106,Santana do Cariri,8437.24
2020,CE,2312205,Santa Quitéria,12171.26
2020,CE,2312304,São Benedito,12371.4
2020,CE,2312403,São Gonçalo do Amarante,83473.11
2020,CE,2312502,São João do Jaguaribe,13595.79
2020,CE,2312601,São Luís do Curu,8962.27
2020,CE,2312700,Senador Pompeu,12366.24
2020,CE,2312809,Senador Sá,7683.23
2020,CE,2312908,Sobral,21343.1
2020,CE,2313005,Solonópole,12957.31
2020,CE,2313104,Tabuleiro do Norte,12346.84
2020,CE,2313203,Tamboril,9964.35
2020,CE,2313252,Tarrafas,10406.07
2020,CE,2313302,Tauá,11605.35
2020,CE,2313351,Tejuçuoca,6958.53
2020,CE,2313401,Tianguá,21137.06
2020,CE,2313500,Trairi,14795.09
2020,CE,2313559,Tururu,7430.37
2020,CE,2313609,Ubajara,17903.87
2020,CE,2313708,Umari,8338.92
2020,CE,2313757,Umirim,8030.88
2020,CE,2313807,Uruburetama,12349.85
2020,CE,2313906,Uruoca,13874.25
2020,CE,2313955,Varjota,19390.59
2020,CE,2314003,Várzea Alegre,10609.61
2020,CE,2314102,Viçosa do Ceará,8262.9
2020,RN,2400109,Acari,11857.64
2020,RN,2400208,Açu,20041.15
2020,RN,2400307,Afonso Bezerra,12589.17
2020,RN,2400406,Água Nova,10296.97
2020,RN,2400505,Alexandria,11579.11
2020,RN,2400604,Almino Afonso,10056.04
2020,RN,2400703,Alto do Rodrigues,36375.17
2020,RN,2400802,Angicos,15386.34
2020,RN,2400901,Antônio Martins,8716.0
2020,RN,2401008,Apodi,15230.92
2020,RN,2401107,Areia Branca,25368.87
2020,RN,2401206,Arês,29118.71
2020,RN,2401305,Campo Grande,10628.57
2020,RN,2401404,Baía Formosa,29782.91
2020,RN,2401453,Baraúna,24463.19
2020,RN,2401503,Barcelona,10791.86
2020,RN,2401602,Bento Fernandes,9771.65
2020,RN,2401651,Bodó,119380.48
2020,RN,2401701,Bom Jesus,9635.2
2020,RN,2401800,Brejinho,10637.2
2020,RN,2401859,Caiçara do Norte,13968.42
2020,RN,2401909,Caiçara do Rio do Vento,12377.02
2020,RN,2402006,Caicó,18883.59
2020,RN,2402105,Campo Redondo,8711.84
2020,RN,2402204,Canguaretama,17280.94
2020,RN,2402303,Caraúbas,15743.45
2020,RN,2402402,Carnaúba dos Dantas,13425.32
2020,RN,2402501,Carnaubais,14824.85
2020,RN,2402600,Ceará-Mirim,12914.33
2020,RN,2402709,Cerro Corá,11101.65
2020,RN,2402808,Coronel Ezequiel,9080.51
2020,RN,2402907,Coronel João Pessoa,9064.59
2020,RN,2403004,Cruzeta,14208.18
2020,RN,2403103,Currais Novos,16670.54
2020,RN,2403202,Doutor Severiano,10213.73
2020,RN,2403251,Parnamirim,22015.57
2020,RN,2403301,Encanto,9695.32
2020,RN,2403400,Equador,11572.03
2020,RN,2403509,Espírito Santo,8593.02
2020,RN,2403608,Extremoz,18817.17
2020,RN,2403707,Felipe Guerra,16661.58
2020,RN,2403756,Fernando Pedroza,11999.3
2020,RN,2403806,Florânia,11186.21
2020,RN,2403905,Francisco Dantas,10796.51
2020,RN,2404002,Frutuoso Gomes,10340.37
2020,RN,2404101,Galinhos,30867.27
2020,RN,2404200,Goianinha,19210.14
2020,RN,2404309,Governador Dix-Sept Rosado,18135.41
2020,RN,2404408,Grossos,13634.57
2020,RN,2404507,Guamaré,109101.78
2020,RN,2404606,Ielmo Marinho,9166.39
2020,RN,2404705,Ipanguaçu,10715.46
2020,RN,2404804,Ipueira,13322.16
2020,RN,2404853,Itajá,10666.93
2020,RN,2404903,Itaú,12362.48
2020,RN,2405009,Jaçanã,8408.1
2020,RN,2405108,Jandaíra,10812.44
2020,RN,2405207,Janduís,16505.91
2020,RN,2405306,Januário Cicco,8069.88
2020,RN,2405405,Japi,9322.05
2020,RN,2405504,Jardim de Angicos,21564.65
2020,RN,2405603,Jardim de Piranhas,12314.12
2020,RN,2405702,Jardim do Seridó,15171.02
2020,RN,2405801,João Câmara,31013.55
2020,RN,2405900,João Dias,9863.42
